"","Season","Player","DraftPos","Tm","YrsPlayed","G","MP","TSPerc","ASTPerc","DraftYear","PER","WS","VORP","BPM"
"2109","2022-23","Kyle Lowry",24,"TOR",16,54.3609150916601,1395.68405140912,0.566860356073033,9.65005751429144,2006,21.1,7.36,2.77,2.51
"2110","2023-24","Kyle Lowry",24,"TOR",17,53.6294969615564,1402.88179026515,0.569868947564822,9.95524818310964,2006,20.64,5.88,1.91,1.56
"2111","2020-21","Kyrie Irving",1,"BOS",9,20.5584628589826,803.057619093097,0.591959469341172,36.3506923303788,2011,24.67,7.22,3.14,4.07
"2112","2021-22","Kyrie Irving",1,"BOS",10,78.4479383142714,2529.89351657114,0.566446184364242,14.5219272349688,2011,23.42,8.42,3.27,3.82
"2113","2022-23","Kyrie Irving",1,"BOS",11,77.6300050513827,2534.17164212529,0.570355732280492,14.8785637157244,2011,23.52,8.8,3.45,4.12
"2114","2023-24","Kyrie Irving",1,"BOS",12,76.8103498378802,2538.65099551936,0.574181373465895,15.2529369032229,2011,23.75,9.58,3.61,4.56
"2115","2020-21","LaMarcus Aldridge",2,"SAS",14,45.996642509555,1045.55458154934,0.485883811332918,15.8260040226531,2006,21.67,8.26,2.64,2.29
"2116","2021-22","LaMarcus Aldridge",2,"SAS",15,77.2049283647319,2073.73831258901,0.620484623005225,21.4878691251397,2006,25.71,8.54,2.47,1.93
"2117","2022-23","LaMarcus Aldridge",2,"SAS",16,76.7471156637706,2090.31574137803,0.624642275824156,21.5719863242385,2006,24.94,9.94,2.62,2.17
"2118","2023-24","LaMarcus Aldridge",2,"SAS",17,76.2022860796444,2104.82775134855,0.628652382955319,21.7160150984576,2006,25.63,10.89,2.68,2.14
"2119","2020-21","Landry Shamet",26,"LAC",2,86.8722799211954,2114.09318689831,0.544629349382249,8.38829224021842,2018,17.37,5.74,1.13,-0.19
"2120","2021-22","Landry Shamet",26,"LAC",3,67.7543907524596,2350.27095410299,0.581496051048081,25.1206094400148,2018,19.14,7.71,2.33,1.79
"2121","2022-23","Landry Shamet",26,"LAC",4,66.7189601119169,2342.87222103733,0.58474854505299,25.8202697490317,2018,22.57,7.95,2.38,1.66
"2122","2023-24","Landry Shamet",26,"LAC",5,65.7071275814697,2336.48846773039,0.58803646380651,26.4751275450338,2018,22.66,9.08,2.64,1.76
"2123","2020-21","Larry Nance Jr.",27,"CLE",5,14.7763504838062,744.267219635093,0.521810083726734,15.8872513341948,2015,18.8,3.05,0.75,0.84
"2124","2021-22","Larry Nance Jr.",27,"CLE",6,63.863378768667,1476.73324333472,0.639310403848411,8.72469592875858,2015,19.69,3.7,0.91,0.92
"2125","2022-23","Larry Nance Jr.",27,"CLE",7,62.9013042743724,1477.09135984927,0.643004641590391,9.26670576368356,2015,19.72,3.84,0.91,0.92
"2126","2023-24","Larry Nance Jr.",27,"CLE",8,61.9395078323902,1477.54359463079,0.64662301279327,9.79159547317355,2015,21.16,3.7,0.91,0.92
"2127","2020-21","Lauri Markkanen",7,"CHI",3,67.7237389895703,1835.82012083239,0.445201285516112,28.734214253052,2017,22.66,5.68,0.89,-0.14
"2128","2021-22","Lauri Markkanen",7,"CHI",4,45.9582556363179,1726.26028086904,0.48379023472283,34.8663635643601,2017,22.38,5.05,1.39,-0.27
"2129","2022-23","Lauri Markkanen",7,"CHI",5,45.3679724410731,1729.41181107217,0.487171962732064,35.4817980343173,2017,24.78,7.67,1.21,-0.46
"2130","2023-24","Lauri Markkanen",7,"CHI",6,44.7679595077827,1733.13901797721,0.490544633726673,36.0676858756921,2017,24.17,7.3,1.12,-0.11
"2131","2020-21","LeBron James",1,"LAL",17,74.0451022090916,3551.14265155939,0.521839118431231,33.5085424074873,2003,29.13,16.16,8.51,9.34
"2132","2021-22","LeBron James",1,"LAL",18,59.3115416847779,2578.16332335999,0.719875608603738,32.8325184283798,2003,29.11,14.99,7.43,8.8
"2133","2022-23","LeBron James",1,"LAL",19,59.0113901476628,2594.66575190781,0.725574046244313,32.969614736575,2003,29.39,15.14,7.6,9.08
"2134","2023-24","LeBron James",1,"LAL",20,58.5884855849075,2608.93633364928,0.730901699997862,33.165708124845,2003,29.39,14.66,7.8,9.31
"2135","2020-21","Lonnie Walker IV",18,"SAS",2,57.0007361141769,1107.86465926029,0.553347733170841,24.4934740871618,2018,18.36,3.58,0.52,-1.33
"2136","2021-22","Lonnie Walker IV",18,"SAS",3,43.742371318282,417.888613554541,0.584843334780146,12.7026452821001,2018,17.72,2.43,0.35,-0.23
"2137","2022-23","Lonnie Walker IV",18,"SAS",4,43.2379048732944,425.815881627692,0.587849921420944,13.2473140576322,2018,18.76,3.43,0.42,-0.14
"2138","2023-24","Lonnie Walker IV",18,"SAS",5,42.7100420743315,433.603678132921,0.590935246330469,13.762067281047,2018,19.89,3.98,0.53,-0.06
"2139","2020-21","Lonzo Ball",2,"LAL",3,98.6785629184184,2566.49951602913,0.525595673208671,4.5720015717378,2017,23.5,9.71,3.05,2.87
"2140","2021-22","Lonzo Ball",2,"LAL",4,61.2352719906298,1591.98200471968,0.559148798305764,15.1125355955068,2017,23.25,6.96,2.4,2.31
"2141","2022-23","Lonzo Ball",2,"LAL",5,60.7852612114298,1603.24721980223,0.563163259098183,15.6293673214247,2017,23.76,8.89,2.7,2.65
"2142","2023-24","Lonzo Ball",2,"LAL",6,60.2819625659859,1613.28672924306,0.567076729698023,16.1258293470985,2017,24.51,8.99,2.74,2.23
"2143","2020-21","Lou Williams",45,"LAC",15,39.5524767697688,490.658964203265,0.604057758873861,-8.76775973149455,2005,18.48,4.37,1.57,1.08
"2144","2021-22","Lou Williams",45,"LAC",16,57.0005244840101,1775.66064557201,0.518025201024914,29.0990967126249,2005,19.62,4.9,1.92,2.22
"2145","2022-23","Lou Williams",45,"LAC",17,55.7640000812491,1769.53964487203,0.520108833286652,29.4292203319495,2005,20.92,5.23,2.05,2.74
"2146","2023-24","Lou Williams",45,"LAC",18,54.5502557690195,1764.73587487653,0.522286578641007,29.8003482750874,2005,21.14,5.13,2.02,2.32
"2147","2020-21","Luka Dončić",3,"DAL",2,59.5331934180457,1978.04700406507,0.501672932633065,-4.29573421118574,2018,25.28,7.71,2.32,1.01
"2148","2021-22","Luka Dončić",3,"DAL",3,84.195732801465,2145.67511934553,0.601142325813816,12.7727025897924,2018,25.8,11.94,2.83,2.72
"2149","2022-23","Luka Dončić",3,"DAL",4,83.3506365193592,2149.09315713411,0.604987374125022,13.2724425158132,2018,25.55,12.11,3.21,2.94
"2150","2023-24","Luka Dončić",3,"DAL",5,82.5071054816597,2152.30499142816,0.608783848510262,13.751458972081,2018,25.69,13.27,3.61,2.35
"2151","2020-21","Luke Kennard",12,"DET",3,23.1503272693682,783.008708006996,0.544499954693639,15.9362091322824,2017,14.85,1.5,0.18,-1.48
"2152","2021-22","Luke Kennard",12,"DET",4,60.2392038750245,1280.63532113605,0.561756605013735,19.174508319945,2017,18.5,3.6,0.88,-0.27
"2153","2022-23","Luke Kennard",12,"DET",5,59.3078455898857,1282.10171625876,0.56509222381724,19.7051450878506,2017,21.52,4.97,1.02,-0.21
"2154","2023-24","Luke Kennard",12,"DET",6,58.4005479451992,1284.1249038865,0.568426127017799,20.2161744761293,2017,21.74,4.65,0.77,-0.19
"2155","2020-21","Malcolm Brogdon",36,"MIL",4,44.2548899768613,1298.92595129752,0.506574769001579,12.0648639062206,2016,17.26,4.38,1.12,0.12
"2156","2021-22","Malcolm Brogdon",36,"MIL",5,36.546357878271,-63.1599548446007,0.571327674427584,-10.3648728044602,2016,19.02,5.08,1.12,0.42
"2157","2022-23","Malcolm Brogdon",36,"MIL",6,35.8946131222813,-56.8421467460772,0.573914785518673,-9.76189526464458,2016,19.02,4.57,1.07,1.03
"2158","2023-24","Malcolm Brogdon",36,"MIL",7,35.1996476929543,-51.3473377237864,0.576566779623486,-9.18662266207365,2016,20.8,5.22,1.02,1.07
"2159","2020-21","Malik Beasley",19,"DEN",4,62.2155198239095,1523.37787025686,0.541438510003127,21.4609009174968,2016,20.72,3.07,0.59,-1.4
"2160","2021-22","Malik Beasley",19,"DEN",5,28.1383110332162,617.137151663808,0.476646088020904,8.47768886487468,2016,13.74,1.02,0.06,-1.58
"2161","2022-23","Malik Beasley",19,"DEN",6,27.6913261096175,627.682730692769,0.479552590055735,9.15391826746758,2016,13.55,0.97,0.05,-1.58
"2162","2023-24","Malik Beasley",19,"DEN",7,27.1839163982458,637.191270282452,0.482468775095502,9.79829788093647,2016,15.82,0.97,0.05,-1.25
"2163","2020-21","Malik Monk",11,"CHO",3,76.4390502452345,1463.25248585495,0.51342777516375,7.79162156273541,2017,18.52,2.46,0.3,-1.31
"2164","2021-22","Malik Monk",11,"CHO",4,81.4324878297485,1712.25029742566,0.491325922881461,18.9909431929663,2017,19.36,4.92,0.39,-1.31
"2165","2022-23","Malik Monk",11,"CHO",5,80.5676540539432,1712.98715991106,0.493750627457971,19.4052902532613,2017,21.81,6.23,0.95,-1.14
"2166","2023-24","Malik Monk",11,"CHO",6,79.7066154979028,1713.84404354725,0.496305002013238,19.8132223517547,2017,21.94,6.32,1.1,-0.76
"2167","2020-21","Marcus Morris",14,"BOS",9,34.8714550385623,337.181652068459,0.563597072739294,2.61711076841488,2011,16.39,3.4,0.6,-1.52
"2168","2021-22","Marcus Morris",14,"BOS",10,68.7183516806279,1534.36942919396,0.539177075550107,10.5576432708221,2011,17.85,5.43,1.02,0.12
"2169","2022-23","Marcus Morris",14,"BOS",11,67.8950629573746,1542.43118474789,0.542206064409357,10.9062153637372,2011,19.38,6.35,1.59,0.35
"2170","2023-24","Marcus Morris",14,"BOS",12,67.0448914725395,1549.55335149965,0.545235425446843,11.2747811882226,2011,21.19,6.62,2.01,1.06
"2171","2020-21","Marcus Smart",6,"BOS",6,57.7979556393448,1595.38354078991,0.576721390946315,7.70457910833497,2014,16.64,4.01,0.79,-0.12
"2172","2021-22","Marcus Smart",6,"BOS",7,38.5572607234476,697.475176757113,0.627970261992169,6.54657809183204,2014,15.36,3.85,0.74,-0.18
"2173","2022-23","Marcus Smart",6,"BOS",8,38.141338522187,711.35407441428,0.632401762785981,7.02754141005535,2014,16.67,4.35,0.74,-0.31
"2174","2023-24","Marcus Smart",6,"BOS",9,37.6631039112008,724.008466539527,0.636650345653033,7.5004040534855,2014,18.8,4.35,0.79,-0.18
"2175","2020-21","Markelle Fultz",1,"PHI",3,47.8661148038692,1563.14091460089,0.43859109390773,21.8454485675262,2017,25.11,7.74,2.94,2.03
"2176","2021-22","Markelle Fultz",1,"PHI",4,63.5550800829949,2094.78883477553,0.554227905306094,13.4591838355372,2017,26.56,10.07,4.3,5.26
"2177","2022-23","Markelle Fultz",1,"PHI",5,62.9307163044706,2101.12634260043,0.558168901349003,14.060045078888,2017,26.99,10.96,4.43,5.67
"2178","2023-24","Markelle Fultz",1,"PHI",6,62.2775495069888,2106.85807578003,0.56204142554151,14.6317706700608,2017,27.7,11.52,4.22,5.36
"2179","2020-21","Markieff Morris",13,"OKC",9,52.6154185978937,1764.39673106567,0.600291236171511,24.7202794883027,2011,28.48,10.04,2.29,-0.06
"2180","2021-22","Markieff Morris",13,"OKC",10,97.7456524456599,2532.04588469157,0.557015185062137,25.7120077439975,2011,27.18,10.74,3.51,1.93
"2181","2022-23","Markieff Morris",13,"OKC",11,96.7020832638166,2536.17781496912,0.560014071650886,25.9659755814282,2011,27.7,12.9,4.1,2.94
"2182","2023-24","Markieff Morris",13,"OKC",12,95.6604416871185,2539.83118250425,0.563038378196259,26.2509190013633,2011,27.89,13.37,3.85,3.43
"2183","2020-21","Marquese Chriss",8,"CLE",4,59.3143380802267,1302.42421600694,0.501367572366695,17.8470208933599,2016,17.87,2.8,0.61,-1.04
"2184","2021-22","Marquese Chriss",8,"CLE",5,48.0837128415522,2206.48160602896,0.540810583696494,32.8024321711851,2016,24.26,7.13,2.41,2.17
"2185","2022-23","Marquese Chriss",8,"CLE",6,47.4256613637041,2207.88233231779,0.544829460817811,33.4601030104596,2016,25.35,8.35,2.51,2.15
"2186","2023-24","Marquese Chriss",8,"CLE",7,46.730519057658,2208.98180765264,0.548746274365592,34.0845800230722,2016,24.34,8.91,2.51,2.2
"2187","2020-21","Marvin Bagley III",2,"SAC",2,37.2729387755895,1137.64814258668,0.497117408711999,18.7596284898821,2018,17.68,3.62,0.83,-0.24
"2188","2021-22","Marvin Bagley III",2,"SAC",3,49.4145963390124,1313.71332220555,0.45883605799804,-3.59974161003681,2018,17.17,3.9,0.89,-0.27
"2189","2022-23","Marvin Bagley III",2,"SAC",4,48.8961177622665,1320.67140468183,0.461869807528498,-2.9388204078792,2018,20.11,4.28,0.87,-0.37
"2190","2023-24","Marvin Bagley III",2,"SAC",5,48.3451348266256,1327.25763751867,0.464932251475546,-2.31338927525529,2018,21.23,4.45,1.28,-0.24
"2191","2020-21","Mason Plumlee",22,"DEN",7,40.5346170130936,1506.52615214093,0.600665929562557,26.5916614752592,2013,21.36,4.02,1.14,0.99
"2192","2021-22","Mason Plumlee",22,"DEN",8,67.2250615199063,1620.96854822835,0.42948957836006,12.8528950827494,2013,20.17,4.88,1.26,0.75
"2193","2022-23","Mason Plumlee",22,"DEN",9,66.1782484662357,1619.82539483806,0.431543598751125,13.3199799545793,2013,21.56,4.88,1.26,0.75
"2194","2023-24","Mason Plumlee",22,"DEN",10,65.1395804901846,1619.02979253215,0.433697481926043,13.7930577398083,2013,21.99,5.03,1.32,1
"2195","2020-21","Maurice Harkless",15,"POR",8,60.7797251876823,1552.74187337127,0.507690566286104,3.20709647609449,2012,23.71,7.4,1.29,0.9
"2196","2021-22","Maurice Harkless",15,"POR",9,65.7165612641165,1285.19907092417,0.569475497279422,26.2424134797736,2012,26.8,12.1,4.92,4.6
"2197","2022-23","Maurice Harkless",15,"POR",10,64.9297642813084,1292.43576749106,0.572503341403238,26.5450969103404,2012,28.05,13.3,4.92,5.27
"2198","2023-24","Maurice Harkless",15,"POR",11,64.1273560985756,1299.28285266577,0.575561152887543,26.8674766546852,2012,27.94,14.26,5.19,5.22
"2199","2020-21","Mikal Bridges",10,"PHO",2,35.0808084836154,315.417698839771,0.511655830496848,20.5625331707962,2018,16.68,1.53,0.23,-1.12
"2200","2021-22","Mikal Bridges",10,"PHO",3,46.7596176835578,689.956616514201,0.442857849961223,8.7065453092189,2018,15.43,1.89,0.19,-1.95
"2201","2022-23","Mikal Bridges",10,"PHO",4,46.1788244907059,698.066855929437,0.445312398583466,9.28840788297342,2018,17.89,1.98,0.5,-1.13
"2202","2023-24","Mikal Bridges",10,"PHO",5,45.55428747669,705.149886012096,0.447849010323545,9.84437208299883,2018,18.31,1.79,0.37,-0.93
"2203","2020-21","Mike Conley",4,"MEM",13,34.8079426660119,1518.11742933811,0.546088313876058,14.7735231070217,2007,20.79,6.62,2.77,2.69
"2204","2021-22","Mike Conley",4,"MEM",14,80.0654200783059,2866.30470574582,0.589725085096647,20.7043963034341,2007,25.94,9.72,4.07,3.77
"2205","2022-23","Mike Conley",4,"MEM",15,79.3677306123607,2874.66356809743,0.593839021688879,20.9584239112953,2007,26.17,11.19,4.38,3.97
"2206","2023-24","Mike Conley",4,"MEM",16,78.6157913715295,2881.94703580795,0.597812491397723,21.252796309492,2007,25.4,10.7,3.62,4.14
"2207","2020-21","Mike Muscala",44,"LAL",7,59.2785589894846,890.007274808486,0.48816339346559,17.5575278476939,2013,16.51,2.67,0.58,-0.59
"2208","2021-22","Mike Muscala",44,"LAL",8,49.9018351639221,1330.45520000242,0.591997608326217,20.9420280438111,2013,16.68,2.67,0.75,0.41
"2209","2022-23","Mike Muscala",44,"LAL",9,49.1009482484124,1327.50822079246,0.594716399378918,21.48082007219,2013,16.68,2.67,0.75,0.41
"2210","2023-24","Mike Muscala",44,"LAL",10,48.2852054329553,1325.25669672872,0.597508500441859,22.0050259947212,2013,16.82,2.74,0.7,-0.16
"2211","2020-21","Miles Bridges",12,"CHO",2,50.9759572616971,1189.2472557345,0.591157802507488,13.7020537046465,2018,17.86,2.48,0.52,-1.12
"2212","2021-22","Miles Bridges",12,"CHO",3,41.091757042095,875.32889476008,0.51867167004234,8.76396463456114,2018,14.43,1.46,0.07,-2.29
"2213","2022-23","Miles Bridges",12,"CHO",4,40.6960517572174,885.876420286894,0.521911718047962,9.40624996662668,2018,15.2,1.54,0.03,-2.59
"2214","2023-24","Miles Bridges",12,"CHO",5,40.2461912656174,895.483955086816,0.525156323448101,10.0114844172322,2018,16.55,1.54,0.03,-2.59
"2215","2020-21","Mitchell Robinson",36,"NYK",2,68.0846728700536,1763.93802986026,0.522851403063382,15.3472555221083,2018,25.32,8.49,2.21,1.99
"2216","2021-22","Mitchell Robinson",36,"NYK",3,89.9027577854329,1729.97911843931,0.637811947717483,1.85631513747945,2018,23.51,8.06,2.02,1.89
"2217","2022-23","Mitchell Robinson",36,"NYK",4,88.4684555534349,1719.51945539157,0.640802571916792,2.41131950284163,2018,25.22,9.66,2.29,2.02
"2218","2023-24","Mitchell Robinson",36,"NYK",5,87.0977075027982,1710.20491959454,0.643829798618511,2.93969445958705,2018,24.01,8,1.88,2.01
"2219","2020-21","Mo Bamba",6,"ORL",2,69.8437951580847,1638.19992596113,0.551248518941935,7.94813493666916,2018,23.65,8.04,2.08,0.85
"2220","2021-22","Mo Bamba",6,"ORL",3,49.1802983381169,924.246757389555,0.507568649565221,24.2034766080907,2018,24.72,6.12,1.65,0.96
"2221","2022-23","Mo Bamba",6,"ORL",4,48.8412630818881,939.132693947963,0.510804655293831,24.7334136087552,2018,25.89,8.88,3.05,2.35
"2222","2023-24","Mo Bamba",6,"ORL",5,48.4279221570785,952.130792236451,0.514040046106514,25.2393441623644,2018,26.4,9.06,2.68,1.88
"2223","2020-21","Monte Morris",51,"DEN",3,55.6810523019767,898.006423397693,0.507716081889202,16.3110040926774,2017,15.73,3.52,0.8,-0.19
"2224","2021-22","Monte Morris",51,"DEN",4,26.6929708586259,934.792057279179,0.513455555837456,7.54245561393525,2017,15.72,2.68,0.35,-1.04
"2225","2022-23","Monte Morris",51,"DEN",5,25.6903361376104,922.409592696985,0.515767900917737,8.40474398660724,2017,15.72,2.77,0.35,-0.73
"2226","2023-24","Monte Morris",51,"DEN",6,24.7159493597402,912.329573828517,0.518174217363241,9.20967199202787,2017,15.49,2.68,0.35,-0.73
"2227","2020-21","Montrezl Harrell",32,"LAC",5,50.7536625999328,664.321455492717,0.543489868079377,18.9162290433974,2015,19.84,4.61,1.2,0.89
"2228","2021-22","Montrezl Harrell",32,"LAC",6,68.8688814373771,1565.35702326543,0.443935766268912,17.3469200216295,2015,19.31,7.36,1.61,1.34
"2229","2022-23","Montrezl Harrell",32,"LAC",7,67.6098429813274,1554.55706861164,0.445476784470036,17.8642021494656,2015,19.31,6.59,1.47,1.11
"2230","2023-24","Montrezl Harrell",32,"LAC",8,66.4044935014278,1545.65755873789,0.447218759271023,18.373850966513,2015,20.95,6.3,1.71,1.25
"2231","2020-21","Moritz Wagner",25,"LAL",2,66.5088497528273,1941.46985466121,0.546857474136074,14.2676029837757,2018,21.69,4.9,1.18,0.24
"2232","2021-22","Moritz Wagner",25,"LAL",3,17.0287220456763,56.8684063950127,0.52001468069526,16.0683557196808,2018,14.99,1.32,0.14,-1.77
"2233","2022-23","Moritz Wagner",25,"LAL",4,16.8048937463508,65.4815724811527,0.522839261202404,16.7398446631923,2018,14.91,0.76,0.12,-1.68
"2234","2023-24","Moritz Wagner",25,"LAL",5,16.5149039409371,73.6468957908473,0.525733769416347,17.3665434094642,2018,17.5,1.41,0.16,-1.41
"2235","2020-21","Myles Turner",11,"IND",5,75.0005092876209,2073.9891142656,0.480242731597585,11.7012758224161,2015,24.64,11.05,2.38,2.02
"2236","2021-22","Myles Turner",11,"IND",6,38.2026179086217,826.179376260809,0.392836720485241,2.8125700821476,2015,21.21,5.65,0.76,-1.91
"2237","2022-23","Myles Turner",11,"IND",7,38.0609042399422,843.210784920308,0.395022296978947,3.38355513537835,2015,21.21,5.65,0.76,-1.91
"2238","2023-24","Myles Turner",11,"IND",8,37.8112773036497,858.094116791478,0.397317867412406,3.93805439218491,2015,23.21,5.42,0.81,-1.2
"2239","2020-21","Nemanja Bjelica",35,"SAC",10,83.6580079094418,2687.16515320734,0.566843598004762,23.2941576619539,2010,24.71,7.76,1.77,1.06
"2240","2021-22","Nemanja Bjelica",35,"SAC",11,79.8426983114316,1964.83007748558,0.517333649571349,20.6879570008789,2010,19.63,5.17,1.73,0.8
"2241","2022-23","Nemanja Bjelica",35,"SAC",12,78.2803163105444,1955.25660031762,0.519494699258056,21.0711709437113,2010,21.48,5.53,1.69,0.78
"2242","2023-24","Nemanja Bjelica",35,"SAC",13,76.7892217389225,1947.20447005631,0.521748466464042,21.4778930603207,2010,22.02,7.27,2.21,1.55
"2243","2020-21","Nerlens Noel",6,"OKC",7,37.6834693380014,1543.80604120517,0.50306303294378,20.166030417674,2013,25.7,4.06,1.14,1.22
"2244","2021-22","Nerlens Noel",6,"OKC",8,49.2251019476773,1146.43311203957,0.597946733242556,15.3679529336507,2013,25.05,4.06,0.92,1.3
"2245","2022-23","Nerlens Noel",6,"OKC",9,48.800614291794,1159.06220147993,0.601930995236139,15.776247695477,2013,25.51,5.73,1.17,1.3
"2246","2023-24","Nerlens Noel",6,"OKC",10,48.3114759093663,1170.45334780112,0.605810705375414,16.1868876956996,2013,26.14,7.08,2.03,1.85
"2247","2020-21","Nicolas Batum",25,"CHO",12,65.8166353343649,2206.19351693022,0.618088023760684,11.8747572694949,2008,17.15,6.55,1.89,0.55
"2248","2021-22","Nicolas Batum",25,"CHO",13,59.6479747548874,1830.44310217375,0.611495776237128,10.6784637000776,2008,17.16,4.38,1.05,-0.11
"2249","2022-23","Nicolas Batum",25,"CHO",14,58.8730659126432,1836.59832615752,0.615288770674843,11.0583011599391,2008,18.5,4.38,1.05,-0.11
"2250","2023-24","Nicolas Batum",25,"CHO",15,58.0533734676039,1842.01873986611,0.618956601276327,11.460878442549,2008,20.17,5.86,0.93,-0.21
"2251","2020-21","Nikola Jokić",41,"DEN",6,19.0898782276109,401.824171923354,0.572738692296854,2.49802682666076,2014,19.26,4.23,0.24,-0.36
"2252","2021-22","Nikola Jokić",41,"DEN",7,37.1426652952959,968.477275345987,0.573567505919415,19.6476970094706,2014,20.8,6.25,2.67,2.5
"2253","2022-23","Nikola Jokić",41,"DEN",8,36.1526440333312,964.771423816137,0.576518252057522,20.2938133199656,2014,20.8,6.73,2.67,2.5
"2254","2023-24","Nikola Jokić",41,"DEN",9,35.181853102954,962.272517755548,0.579481362421843,20.9150844744477,2014,22.18,6.73,2.67,2.5
"2255","2020-21","Nikola Vučević",16,"ORL",9,93.7837925109781,3656.21692257041,0.660729200359964,22.7535497309625,2011,28.52,11.26,4.09,3.43
"2256","2021-22","Nikola Vučević",16,"ORL",10,85.7363917189164,2313.77816667074,0.647395558972468,5.86808917988592,2011,25.65,7.44,2.49,2.25
"2257","2022-23","Nikola Vučević",16,"ORL",11,84.8242160909425,2317.9340817925,0.651382321676376,6.21557676181098,2011,25.97,8.59,2.23,1.83
"2258","2023-24","Nikola Vučević",16,"ORL",12,83.8777888446993,2321.0549873389,0.655247287999845,6.57992969712505,2011,26.65,9.24,2.45,1.37
"2259","2020-21","Norman Powell",46,"TOR",5,82.113069336773,2674.51825455404,0.542586227947576,28.3644259070496,2015,22.54,6.38,1.65,0.86
"2260","2021-22","Norman Powell",46,"TOR",6,60.520730823438,1931.87675468327,0.541578033489012,13.8884165075471,2015,17.22,3.81,0.93,0.03
"2261","2022-23","Norman Powell",46,"TOR",7,59.3910470584393,1917.81950208298,0.543933314112934,14.5475254516357,2015,18.38,3.77,1.02,0.0300000000000001
"2262","2023-24","Norman Powell",46,"TOR",8,58.2955440748984,1905.9355816275,0.546396762706921,15.1767916977701,2015,18.77,3.38,0.48,-0.8
"2263","2020-21","OG Anunoby",23,"TOR",3,11.2310404864957,-75.5873630896865,0.470330581983181,1.70884168238374,2017,11.39,0.63,-0.08,-3.75
"2264","2021-22","OG Anunoby",23,"TOR",4,44.4955734940044,971.955781454768,0.511110515382014,13.748726104939,2017,17.26,2.33,0.54,-1.02
"2265","2022-23","OG Anunoby",23,"TOR",5,43.8432491380932,977.683867529318,0.513920464086044,14.3932213087282,2017,19.14,2.71,0.84,-0.17
"2266","2023-24","OG Anunoby",23,"TOR",6,43.1731282305649,983.379733789859,0.51678138262905,15.00564051212,2017,16.77,2.03,0.53,-1.61
"2267","2020-21","Otto Porter Jr.",3,"CHI",7,82.223264426561,1743.76974807029,0.622585244211434,18.8960409723176,2013,24.63,6.68,1.74,1.06
"2268","2021-22","Otto Porter Jr.",3,"CHI",8,93.4998049091235,2642.28165482464,0.52003108000306,9.96832970009086,2013,25.56,7.6,1.97,0.98
"2269","2022-23","Otto Porter Jr.",3,"CHI",9,92.4730355505556,2645.73936676105,0.523368585479889,10.3560770192625,2013,24.89,9.17,2.42,1.4
"2270","2023-24","Otto Porter Jr.",3,"CHI",10,91.4388521018242,2648.38838389009,0.526671853618027,10.7562159801092,2013,24.4,10.12,2.71,1.91
"2271","2020-21","P.J. Tucker",35,"HOU",14,21.9586042589332,1445.90303014012,0.642948922211398,42.8074252380605,2006,26.67,11.36,4.25,5.14
"2272","2021-22","P.J. Tucker",35,"HOU",15,58.3025146656703,2483.46925931887,0.55218884007809,20.2091303883032,2006,22.13,8.35,2.18,0.42
"2273","2022-23","P.J. Tucker",35,"HOU",16,57.1360348205996,2475.31878740203,0.555349799956877,20.6498965062363,2006,24.16,8.35,2.26,0.42
"2274","2023-24","P.J. Tucker",35,"HOU",17,55.9810827408979,2468.53201626611,0.55845749649184,21.1153916830934,2006,25.72,10.02,2.78,1.7
"2275","2020-21","Pascal Siakam",27,"TOR",4,67.5312995926684,1428.62920638815,0.503818640599522,23.5126977768821,2016,20.97,4.35,1.42,0.69
"2276","2021-22","Pascal Siakam",27,"TOR",5,41.9088843174727,746.681445923138,0.508089963860744,6.88856552749279,2016,17,3.42,0.77,-0.53
"2277","2022-23","Pascal Siakam",27,"TOR",6,41.2519290618526,751.503220978468,0.510715535245207,7.50694434955284,2016,18.8,3.42,0.73,0.02
"2278","2023-24","Pascal Siakam",27,"TOR",7,40.5663629549318,756.078612855735,0.513406778551872,8.09844609053669,2016,17.45,3.14,0.74,-0.78
"2279","2020-21","Pat Connaughton",41,"MIL",5,76.3365168521608,1929.58697318463,0.579090324564305,21.8219932602101,2015,20.93,6.88,1.83,1.16
"2280","2021-22","Pat Connaughton",41,"MIL",6,37.3168472212273,144.359250136463,0.514963621884509,-3.37451173307947,2015,16.93,2.96,0.63,-0.59
"2281","2022-23","Pat Connaughton",41,"MIL",7,36.4518008236881,146.72812849631,0.516923755749152,-2.7510700352788,2015,18.35,2.98,0.72,-0.72
"2282","2023-24","Pat Connaughton",41,"MIL",8,35.5839060197945,149.342861834471,0.519026637902971,-2.15071606939574,2015,18.35,2.97,0.68,-0.74
"2283","2020-21","Patrick Beverley",42,"LAC",11,67.8894726691171,1718.87083370353,0.520773170652746,14.377209167336,2009,14.57,5.49,1.39,0.32
"2284","2021-22","Patrick Beverley",42,"LAC",12,66.9666206764363,2132.40002735809,0.64480534836015,20.2802343909097,2009,16.96,5.96,1.49,0.67
"2285","2022-23","Patrick Beverley",42,"LAC",13,65.8097179397006,2127.13605495672,0.648203747507597,20.7252012365042,2009,19.08,6.19,1.64,0.67
"2286","2023-24","Patrick Beverley",42,"LAC",14,64.659376027966,2122.59970470667,0.651542196763121,21.1820229319404,2009,19.43,6.19,1.64,0.67
"2287","2020-21","Patty Mills",55,"SAS",11,54.5114431556329,1901.16136451742,0.562771733266624,18.7259424199673,2009,16.36,4.39,1.41,1.44
